name,type,address,phone,latitude,longitude,city,region_category,source
Nur,PHARMACY,"Bakı şəh., .Xətai ray., Xocalı pr. ev 34",,40.38349215766231,49.873528775526104,Bakı,Bakı,AIIC
Nəsir,PHARMACY,"Bakı şəh., Nərimanov ray., Asif Məmmədov 30 D",,40.39431095700438,49.878438575526594,Bakı,Bakı,AIIC
Nəsir Aptek,PHARMACY,"Nərimanov ray., A.Məmmədov küç. ev 30D",,40.40813996607108,49.85495464653425,Bakı,Bakı,AIIC
Okean,PHARMACY,"Bakı şəhəri, Yasamal ray., B.Bağırova küç.14",,40.38423018594608,49.82484068871793,Bakı,Bakı,AIIC
Oskar,PHARMACY,"Bakı şəh., Binəqədi ray., Mir Cəlal küç. 72",,40.41714855561453,49.8046057755277,Bakı,Bakı,AIIC
Premium Aptek ( keçmiş Torqoviy Aptek),PHARMACY,"Bakı şəh.,Səbail ray. Z.Əliyeva küç. 29",,40.371052458418895,49.84133587552546,Bakı,Bakı,AIIC
Primorsk-1,PHARMACY,"Sahil qəs., Məhərrəm Seyidov küç.",,40.22865986706519,49.57753817559375,Bakı,Bakı,AIIC
Primorski-2,PHARMACY,"Sahil qəs., Z. Qasimov küç. ev 24",,40.222284067451824,49.569759975517705,Bakı,Bakı,AIIC
Qazax-2,PHARMACY,H.Eliyev kucesi 71 (Keçmiş böyük xəstəxana ile üzbəüz),"(022)295-13-13, 055-455-81-69",41.09488300669963,45.34792099422358,Bakı,Bakı,AIIC
Quba-1,PHARMACY,Tofiq Əhmədov küç. Bazar ərazisi,"(023)33-5-46-84, 055-455-90-83",41.361323005574555,48.527663314796065,Bakı,Bakı,AIIC
Quba-2,PHARMACY,Heydər Əliyev pr. (Avtovağzal ərazisi),,40.41045110602224,49.892761775527376,Bakı,Bakı,AIIC
Qusar-1,PHARMACY,Səfixan küç. Bazarin yani,"(023)38-5-57-64, 055-455-90-92",41.43192500119703,48.44073831479849,Bakı,Bakı,AIIC
Qəbələ,PHARMACY,"Qəbələ şəh., H. Əliyev pr.",055-455-91-75,40.984804551434664,47.81977947322225,Qəbələ,Region,AIIC
Razin Yeni,PHARMACY,"Bakı şəh., Sabunçu ray., Bakıxanov qəs., Gənclər küç. ev 27 C (İcra hakimiyyətinin yanı)","012-428-96-03, 055-455-81-72",40.41825,49.964234,Bakı,Bakı,AIIC
Retro,PHARMACY,"Xəzər r-nu, Buzovna ŞTQ. Sabir ev 22A",,40.520214436169404,50.103276202636515,Bakı,Bakı,AIIC
Şirvan,PHARMACY,"Şirvan şəh., Fariz Eynullayev küç.",,39.91850987663325,48.922116775163424,Şirvan,Region,AIIC
Sumqayıt,PHARMACY,H.Əliyev pr./məhəllə 40,,40.581418584039454,49.67346299345431,Bakı,Bakı,AIIC
Sumqayit,PHARMACY,H.Əliyev pr./məhəllə 40,"(018)-644-09-29, 055-455-89-00",40.57635595384089,49.684460414768026,Bakı,Bakı,AIIC
Sunterra,PHARMACY,Bakı şəh. Xətai ray. Sarayevo küç. ev 18,,40.385721407526795,49.954628625526134,Bakı,Bakı,AIIC
Şəki,PHARMACY,"Məmmədəmin Rəsulzadə prospekti, Mərkəzi Xəst-nin qarşısı","024-24-4-39-56, 055-455-89-63",41.200293,47.173882,Bakı,Bakı,AIIC
Səma,PHARMACY,"Bakı şəh., Binəqədi ray., Ş.Məmmədova 6 E (Röya şadlıq sarayı ilə üzbəüz,Oazis şadlıq sarayının yanı.)","(012)562-61-16 , (055)-455-85-46",40.425014,49.826154,Bakı,Bakı,AIIC
Səməd Vurğun,PHARMACY,Səməd Vurğun 108,"(012)4415646, 055-455-81-73",40.393763,49.83244,Bakı,Bakı,AIIC
Tonus,PHARMACY,"Bakı şəh., Səbail ray., Bülbül pr., ev.7 (Sahil metrosunun cıxışında.)","(012)-598-52-79, (055)-455-85-36",40.37316,49.841967,Bakı,Bakı,AIIC
Torqoviy,PHARMACY,"Səbail r-nu, Nizami 98","(012)493-11-12, 055-455-81-75",40.371118966337725,49.83450931449086,Bakı,Bakı,AIIC
Urologiya,PHARMACY,"Səbail, İstiqlaliyyət küç, ev.49, m 6",.,40.368335,49.830484,Bakı,Bakı,AIIC
Urologiya,PHARMACY,"Səbail R-Nu, Əhməd Cavad 20","(012)492-89-78, 055-455-85-71",40.369262,49.83114500000001,Bakı,Bakı,AIIC
Viktoriya,PHARMACY,Baki şəh. Təbriz küç. 17,"(012)541-05-21, (055)-455-85-64",40.383553,49.84760500000001,Bakı,Bakı,AIIC
Vita bayıl,PHARMACY,"Səbail ray., Ə.Yaqubov küç. 6",,40.340671860265736,49.83452387552381,Bakı,Bakı,AIIC
Vita Yasamal Lider,PHARMACY,"Yasamal ray., Akademik Ş. Mehdiyev küç. 97",,40.393035057081896,49.81301107552655,Bakı,Bakı,AIIC
Vita Əhmədli,PHARMACY,"Xətai ray., Əhmədli qəs., M. Rüstəmov küç. 22",,40.38214083838915,49.94513910627713,Bakı,Bakı,AIIC
Vitamin,PHARMACY,"Bakı şəhəri, Nəsimi rayonu, H.Əliyev ev.4, mən.18","(012)430-00-14, (055)-455-87-85",40.39477,49.714874,Bakı,Bakı,AIIC
Xalqlar Dostluğu,PHARMACY,Xalqlar m/s-nun çıxışı (Qara Qarayev pr. 126 binanın arxası),(77) 255-5764,40.39764497936732,49.95026931505393,Bakı,Bakı,AIIC
Xirdalan,PHARMACY,"Xirdalan Qəs-si, H.Əliyev pr-ti 1, Bazarin yani","(012)349-45-25, 055-455-89-39",40.455249761220976,49.738818914763776,Absheron,Bakı,AIIC
Xırdalan Bravo,PHARMACY,"Heydər Əliyev pr., ev 240 (H. Əliyev parkı ilə üzbəüz, Bravo marketin yanı)",(77) 255-2766,40.45050547936113,49.7425554150557,Bakı,Bakı,AIIC
Xırdalan Kristal,PHARMACY,"H. Əliyev prosp., 30-cu məhəllə (Köhnə bazarla üzbəüz)",(77) 255-3630,40.45684519999999,49.71758133955076,Bakı,Bakı,AIIC
Yeni Günəşli,PHARMACY,"Suraxanı, Yaşayış sahəsi D, ev.13 A",.,40.37948637157841,49.96223671791418,Bakı,Bakı,AIIC
Yüksəliş,PHARMACY,"Yüksəliş Yaşayı Kompleksi 2A, bl. 3 (Urolab klinikası və Rahat maketlə üzbəüz)",(77) 408-0235,40.45261656419276,49.74511381717956,Bakı,Bakı,AIIC
Zabrat,PHARMACY,"Zabrat ŞTQ, Babək (Zabrat 1 qəs.) ev 46 m (Qızlar Liseyi №15 ilə üzbəüz ,Oba marketin yanı)",(77) 255-2758,40.46785307057698,49.94000192797346,Bakı,Bakı,AIIC
ZF Şirvan,PHARMACY,"Şirvan şəh., Fariz Eynullayev küç",,39.926468002178474,48.91404149319455,Şirvan,Region,AIIC
Zəfər-Bərdə,PHARMACY,"Bərdə şəh., Ü. Hacıbəyov küç",,40.3717560668551,47.10941529093811,Bərdə,Region,AIIC
Əcəmi 1,PHARMACY,"Nəsimi, Məmmədcəfər Cəfərov küç, məhəllə 3005, ev.16",.,40.408361,49.810419,Bakı,Bakı,AIIC
Əhmədli Butik,PHARMACY,"Bakı şəh., Xətai ray., Sarayev küç., 18 saylı binanın arxası, Turan klinikasının yaxınlığı.",(77) 255-5766,40.38599256463335,49.95754095611262,Bakı,Bakı,AIIC
Əhmədli Metro,PHARMACY,"Xətai r-ru, Məhəmməd Hadi küç.23/24","(012)-376-04-15, 055-455-85-94",40.388444,49.951675,Bakı,Bakı,AIIC
Əhmədli-2,PHARMACY,"Məhəmməd Hadi küç., 41 (Əhmədli m/s-nun çıxışı)",(77) 255-2753,40.385246279368744,49.95170101525667,Bakı,Bakı,AIIC
22 ƏSR STOMATOLOJI MƏRKƏZ .,CLINIC,"Sumqayıt şəh., 51- ci məhəllə Ismət Qayibov küç.",0124092327,40.56420930387956,49.70990942362721,Sumqayıt,Region,Ateshgah
32 GÖZƏL MMC,CLINIC,"Bakı şəh., H.Hacıyev küç, 12",+99(412)-595-34-14,40.3714988286407,49.833573237348915,Bakı,Bakı,Ateshgah
AB DENTAL,CLINIC,"Bakı, Qaradağ r-nu, Lökbatan, S.Orucov pr. 25/9",+994(70) 2542542,40.327357146076174,49.7239122453432,Bakı,Bakı,Ateshgah
Ankara Klinik - Health and Beauty MMC,CLINIC,"Bakı şəh, Nizami rayonu, Məhsəti Gəncəvi, 155",(+99410) 236-10-60,,,Bakı,Bakı,Ateshgah
APPRO HOSPITAL,CLINIC,"Bakı ş., Suraxanı rayonu, Yeni Suraxanı qəs., Mərkəzi küç.4T",+994 51 232 26 16,,,Bakı,Bakı,Ateshgah
APPRO LAB BAKI,CLINIC,"Bakı ş., Nəsimi ray., Abbas Səhhət küç. 40",+994 51 232 26 16,,,Bakı,Bakı,Ateshgah
APPRO LAB GƏNCƏ,CLINIC,"Gəncə şəhəri, Şah İsmayıl Xətai prospekti 50A",+99410 312 91 05,,,Bakı,Bakı,Ateshgah
AQS STOMATOLOGİYA,CLINIC,"Sumqayit, 13 mikrorayon",186563513,40.5675412362907,49.69532181613158,Sumqayıt,Region,Ateshgah
ASSMED TİBB MƏRKƏZİ,CLINIC,"Bakı şəh., Lökbatan qəs, Bünyatzadə küç, 3A",+99(412)-445-17-17 (101),40.32046152112997,49.73244712613897,Bakı,Bakı,Ateshgah
ATLAS TİBB MƏRKƏZİ MMC,CLINIC,"Bakı şəh., Xətai pr., 15",+99(412)-496-96-05,40.38745482267379,49.856464003516436,Bakı,Bakı,Ateshgah
ATU TERAPEVTİK MƏRKƏZİ,CLINIC,"Bakı şəh, Mərdanov qardaşları 100",+99(412)-449-91-23 (368),40.396948936987265,49.83166631079769,Bakı,Bakı,Ateshgah
ATU TƏDRİS CƏRRAHİYYƏ MƏRKƏZİ,CLINIC,"Bakı şəh, S.Vurğun küç 155",+99(412)-923,40.39258691997448,49.8339357819615,Bakı,Bakı,Ateshgah
AZEVROMED KLİNİKA MMC,CLINIC,"Bakı şəhəri, Suraxanı r-nu, Yeni Günəşli qəsəbəsi, 5 massivi, Samir Cəfərov küç., 2",,40.386742247577814,49.980561586385214,Bakı,Bakı,Ateshgah
BAKİ SAĞLAMLIĞ MƏRKƏZİ,CLINIC,"Bakı şəh., Azadlıq pr. 194",(012) 440 94 53,40.398771202712815,49.839735395453786,Bakı,Bakı,Ateshgah
Batıgöz Klinika,CLINIC,"Vaqif pr. 75A (Koroğlu parkının yaxınlığında), *4033",+994 12 310 40 33,40.392756248181065,49.84309402614153,Bakı,Bakı,Ateshgah
Butamed Medical MMC,CLINIC,"Salyan rayonu, Taleh Davudzadə küç., 123",0553670052,,,Salyan,Region,Ateshgah
Central Clinic MMC,CLINIC,"Xırdalan şəh, Abşeron r-nu, 30-cu məhəllə, 14",+994 50 777 69 99,,,Absheron,Bakı,Ateshgah
DENTAL ARTS STUDİO MMC,CLINIC,"Bakı şəhəri, Nərimanov r-nu, Məmməd Araz küç.111X",+99(412)-561-29-99 +99(412)-561-01-91,40.40922604159987,49.8476929385526,Bakı,Bakı,Ateshgah
DENTAL KLASSİK (MƏRKƏZİ KLİNİKA STOMATOLOGİYA),CLINIC,"Bakı şəh., Xəqani küç 46/2",+99(412)-492-42-02,40.37695868648954,49.85551756568978,Bakı,Bakı,Ateshgah
DENTAL MM,CLINIC,"Şirvan, Xəqani küç., 2",0212150030,39.96138218304194,48.94320997354351,Şirvan,Region,Ateshgah
DENTAL STUDIO,CLINIC,"Bakı şəh., Mehbalı Zeynalabdin küç 6",+994 12-598-28-87,40.38052877864486,49.85622227582203,Bakı,Bakı,Ateshgah
DENTAMED ESTETİK,CLINIC,"Bakı ş., 3 Koroğlu Rəhimov küçəsi",+99(450)-282-13-33,40.396413192787385,49.859613860723705,Bakı,Bakı,Ateshgah
DƏNİZ DİŞ,CLINIC,"Bakı şəh., Tolstoy küç, 137",+99(412)-596-59-04,40.37262395331605,49.83448698354432,Bakı,Bakı,Ateshgah
DƏNİZ OPTİKA,CLINIC,"N.Nərimanov r-nu, Ağa Neymatulla küç., 84C",+994 12 566 50 24,40.403202829753226,49.87067311940007,Bakı,Bakı,Ateshgah
EN CLİNİK,CLINIC,Baki ş. Xaqani küç.76 C,+99(412)-598-92-22,40.37575527952401,49.85256747543499,Bakı,Bakı,Ateshgah
Eskulap Dental,CLINIC,"Bakı şəh, Nizami r-nu, Q.Qarayev p-ti, 34/67 mən 29",012 4226391,,,Bakı,Bakı,Ateshgah
FALEZ OPTİK,CLINIC,"Bakı şəh, Nizami küç., 63 (Tarqoviy – Beynalxalq Bankın yanı)",+994 70 493 90 35,40.37177579889124,49.83574531518072,Bakı,Bakı,Ateshgah
FUNDA HOSPİTAL,CLINIC,"Bakı ş, N. Nərimanov ray.İ.Hidayətzadə 163",012-567-55-82 (400),40.39437158611418,49.87225182648696,Bakı,Bakı,Ateshgah
GOLD HOSPİTAL - OPTİKA,CLINIC,"Sumqayıt şəh., 10 mik Babək küçəsi 162",0555223020,,,Sumqayıt,Region,Ateshgah
GRAND RİVER STOMATOLOJI KLİNİKA,CLINIC,"Mingəçevir ş, H. Əliyev p-ti, 20",024 2730009,40.77368577767886,47.045733502824305,Mingəçevir,Region,Ateshgah
Great Smile Dental Clinic,CLINIC,"Bakı şəh, Xətai r-nu, General Şıxlinski 25",070 5817667,,,Bakı,Bakı,Ateshgah
GƏNCƏ MÜALİCƏ DİAQNOSTİKA MƏRKƏZ,CLINIC,Balabağman totanlı 17,222640909,40.65951295635301,46.33887827033096,Bakı,Bakı,Ateshgah
GƏNCƏ ŞƏHƏRİ BEYNƏLXALQ XƏSTƏXANASİ,CLINIC,"H.Əliyev pr., 258 A (KƏPƏZ polis idarə qarşısında)",22 255 38 38 (162 167 615),40.69539730549839,46.366294415344,Bakı,Bakı,Ateshgah
HAPPY DENT,CLINIC,"Bakı, Nəsimi r-nu, S.Rüstəm küç.",+99(412)-441-34-22 +99(450)-396-20-00,40.39052968365612,49.839678900593675,Bakı,Bakı,Ateshgah
Happy Smile,CLINIC,"Bakı şəh., Vladislav Plotnikov küç, 29",070 5010054,,,Bakı,Bakı,Ateshgah
Harmony Health Hospital,CLINIC,"Bakı şəh, Nəsimi r-nu, Salatın Əsgərova, 174",055 248 47 88,,,Bakı,Bakı,Ateshgah
HN Medical – Referans,CLINIC,"Quba şəh., Maksim Qorki küç, 68",773580033,,,Quba,Region,Ateshgah
HTC CLINIVA Hospital,CLINIC,"Bakı Şəh., Q.Qarayev pr, 84 (Metro Neftçilər)",(012) 323 95 01,40.40759071342095,49.94472537773006,Bakı,Bakı,Ateshgah
İMPLANT DENTAL,CLINIC,"Sumqayıt şəh., 6-cı mkr-n, Ç.Məmmədqulu-zadə küç.",+994124082196,,,Sumqayıt,Region,Ateshgah
INTERNATIONAL MEDICAL CENTRE BAKI MMC (BAKU MEDICAL PLAZA),CLINIC,"Bakı şəh., Babək pr-ti 92 N",+99(412)-909 (117),40.394404517076175,49.964886527993514,Bakı,Bakı,Ateshgah
İnternational Meducal Centre – Bakı (BMP VİP),CLINIC,"Bakı şəh, M.Rəfili və R.Beybutov küç, 389 saylı məhəllə",+994 55 2007059,,,Bakı,Bakı,Ateshgah
İSTANBUL NS ESTETİK KLİNİKASI MMC,CLINIC,"Baki Ş., Nərimanov R-Nu, Atatürk Pr-Ti, 140",(012) 4658500,40.412956994234946,49.84713462648753,Bakı,Bakı,Ateshgah
KARDİOMED,CLINIC,"Ağcabədi şəh., Həzi Aslanov, ev 94",070 7910400,40.043911,47.461129,Ağcabədi,Region,Ateshgah
Kəpəz Hospital –ŞAMA MMC,CLINIC,"Bakı ş, Nəsimi r-nu, C.Məmmədquluzadə küç, 101 A",0124496757,,,Bakı,Bakı,Ateshgah
LABSTYLE,CLINIC,"Zaqatala şəhəri, Vidadi küç, 34",070 2252971,41.628542,46.640371,Zaqatala,Region,Ateshgah
LEYLA ŞIXLİNSKAYANIN KLİNİKASI “NORD STAR”,CLINIC,"Bakı şəh., Y.Səfərov küç. 19",+99(450)-55014-14,40.38485768004694,49.86301212290089,Bakı,Bakı,Ateshgah
LOR HOSPİTAL (LOR),CLINIC,"Bakı şəh, Əhməd Rəcəbli küç. 19k",+99(412)-564-53-33,40.409803102663076,49.86331955497813,Bakı,Bakı,Ateshgah
Mayomed Reabilitasiya Mərkəzi,CLINIC,"Bakı şəh, Əhməd Rəcəbli, 207",012 4648693,,,Bakı,Bakı,Ateshgah
MEDERA HOSPİTAL,CLINIC,"Bakı şəh., Ə.Naxçıvani küç 13C .8-ci mikrorayon",+99(412)-563-56-12,40.41668780005658,49.841548026142334,Bakı,Bakı,Ateshgah
MEDERA STOM,CLINIC,"Bakı, Ə.Naxçıvani küç 13C .8-ci mikrorayon",+99(412)-563-56-12,40.41648267850851,49.84153898200695,Bakı,Bakı,Ateshgah
MEDİ SFERA,CLINIC,"Ağcabədi şəh., H.Əliyev, ev 2, mənzil 16",070 3534499,41.209589,48.995068,Ağcabədi,Region,Ateshgah
MEDİKUS CLİNİC -TAZA MMC,CLINIC,"Şirvan şəh. M.İbrahimov, 266",010 2123757,,,Şirvan,Region,Ateshgah
MEDİSTOM MMC,CLINIC,"Bakı şəh, Nəsimi r-nu, 28 May küçəsi, 68 B",077 5372475,,,Bakı,Bakı,Ateshgah
MEDSERVIS,CLINIC,"Bakı şəh., C. Məmmədquluzadə küç. 3",+99(450)-220-56-12,40.37927413008345,49.83320891079702,Bakı,Bakı,Ateshgah
MEL Klinika - VWonderful Life MMC,CLINIC,"Bakı, şəh, Nizami r-nu, Özbəkistan kuç, 9 D -Kristal - Abşeron yaşayış kompleksi, 7 ci bina, 1 ci mərtəbə",055-3007411,,,Bakı,Bakı,Ateshgah
MİLLİ İDMAN TİBBİ VƏ REABİLİTASİYA ELMİ-PRAKTİKİ İNSTİTUTU,CLINIC,"Bakı Ş, N. Nərimanov r-n, Olimpiya Küç., Ev 4 A",(012)4048310,40.399125172268796,49.8554769264871,Bakı,Bakı,Ateshgah
MİRVARİ,CLINIC,"Şirvan, T. İsmayilov 7 küçəsi",+994(55)378-80-01,,,Şirvan,Region,Ateshgah
MN GRUP (TRİDENT),CLINIC,"Bakı, Təbriz küç. 94",+99(450)-453-83-45,40.40273254215722,49.86667777478572,Bakı,Bakı,Ateshgah
MÜASİR STOMATOLOGİYA,CLINIC,"Sumqayıt şəhəri, Nizami küç 23/14",(+994 186) 55-48-98,40.59453586158767,49.66948415347932,Bakı,Bakı,Ateshgah
MƏRKƏZI GÖMRÜK HOSPITALI,CLINIC,"Bakı şəh., K.Kazimzadə küç 118, Az 1065",+99(412)-905,40.37832512135816,49.81882765497704,Bakı,Bakı,Ateshgah
MƏRKƏZİ KLİNİK XƏSTƏXANASI,CLINIC,"Bakı şəh., Parlament prospekti, 76",+99(412)-437-63-81,40.36178951035281,49.82481884633884,Bakı,Bakı,Ateshgah
MƏRKƏZİ NEFTÇİLƏR XƏSTƏXANASI,CLINIC,"Bakı şəh., Y.Səfərov küç, 17",+99(412)-404-28-40,40.38118556997235,49.86382222614116,Bakı,Bakı,Ateshgah
Mәlhәm Beynəlxalq Hospital,CLINIC,"Bakı, Nizami r-nu, Naxçıvanski küç. 433. AZ1118",+994 51 201 71 01,40.40775269964229,49.95483817217407,Bakı,Bakı,Ateshgah
N-KAY,CLINIC,"Xaçmaz, N. Nərimanov, 49",0233251854,41.46130994365518,48.7981420685076,Bakı,Bakı,Ateshgah
NEODENTAL,CLINIC,"Baki ş. Ziya Bünyatov pr-ti, H.Əmiroğlu 55 C",+99(412)-464-49-22,40.41291164660258,49.83816253706592,Bakı,Bakı,Ateshgah
ONLY DENT,CLINIC,"Bakı şəh., Mİrəli Seyidov 3138 məh., Korpus D",+99(412)-505-07-17,40.395381101798804,49.88219735869121,Bakı,Bakı,Ateshgah
PREMIUM DENTAL,CLINIC,"Bakı, Səttar Bəhlulzadə küçəsi",+99(412)-561-66-66,40.414178369545354,49.83613387607792,Bakı,Bakı,Ateshgah
REFERANS POLİKLİNİK MƏRDƏKAN FİLİALI,CLINIC,"Bakı şəh., Xəzər ray., Mərdəkan qəs., Yesenin küç. 58",+994124400033,40.49026918498248,50.150783768472934,Bakı,Bakı,Ateshgah
REFERANS POLİKLİNİK ƏHMƏDLİ,CLINIC,"Bakı şəh., Xətai ray., M.Hadi küç 229 D",+994 70 653 00 33,40.38213188191841,49.95421759426171,Bakı,Bakı,Ateshgah
REFERANS VIP FİLİALI,CLINIC,"Bakı şəh., Səbail ray.",Z.Əliyeva küç. 99-103,40.375056715832486,49.85538841264893,Bakı,Bakı,Ateshgah
Referans Xırdalan Tibb Mərkəzi,CLINIC,"Xırdalan şəh., H.Əliyev pr.167, AAAF Park",70 316 00 33,,,Absheron,Bakı,Ateshgah
RESPUBLIKA DIAQNOSTIK MƏRKƏZ,CLINIC,"Bakı şəh., Tbilisi prospekti, 147",+99412 530 90 29,40.399939947214826,49.81036481079778,Bakı,Bakı,Ateshgah
Rezonans MMC,CLINIC,"Bakı şəh, Xətai r-nu, Əhmədli qəsəbəsi, Ramiz Quliyev küç, 4",050 500 26 56,,,Bakı,Bakı,Ateshgah
RM Medicare Klinika MMC - Mərcan,CLINIC,"Bakı şəhəri, Məmməd Cəfər Cəfərov, 12",994 12 310 85 85,40.40666441963983,49.810937757640424,Bakı,Bakı,Ateshgah
SAF Hospital,CLINIC,"Bakı şəh., S.Vurğun küç., 138",+99(412)-4410301,40.39552212612923,49.833972268903196,Bakı,Bakı,Ateshgah
SAĞLAM DIŞ (MEDIKAL LIFE),CLINIC,"Bakı ş., Hüseyn Cavid 20",+99(412)-510-90-17,40.36753790336965,49.81732908165557,Bakı,Bakı,Ateshgah
SAĞLAM DIŞ (MEDIKAL LIFE),CLINIC,"Bakı ş., Sakit Qocayev küç., 39 A (Razin filialı)",+99(412)-488-06-41,40.417149974417406,49.96447635373171,Bakı,Bakı,Ateshgah
SAĞLAM DIŞ (MEDIKAL LIFE),CLINIC,"Bakı ş., Əlif Hacıyev, 15(Qara Qarayev filialı)",+99(412)-520-31-51,40.415964751619825,49.93265602211435,Bakı,Bakı,Ateshgah
SAĞLAM DIŞ (MEDIKAL LIFE),CLINIC,"Bakı şəh., Yasamal ray., 1054 -cü məhəllə, Tbilisi prospekti 49 B(Tbilisi filialı)",012-525-00-50,40.3950532682495,49.816971873990525,Bakı,Bakı,Ateshgah
SAĞLAMLİQ VƏ GÖZƏLLİK MƏRKƏZİ (VİTAL),CLINIC,"Bakı şəh, Dadaş Bünyadzadə 1",+99(412)-910,40.38903622749934,49.79282183963339,Bakı,Bakı,Ateshgah
SALYAN CLİNİC,CLINIC,"Salyan şəhəri, M.Dadaşov küç, 28",0554128309,39.593836,48.976159,Salyan,Region,Ateshgah
ŞIRVAN ŞƏHƏR MƏRKƏZI XƏSTƏXANASI,CLINIC,"Şirvan, Şirvan, Heydər Əliyev, 16",+99(455),39.95218866811962,48.93685075496215,Şirvan,Region,Ateshgah
Smile Boutique MMC,CLINIC,"Bakı şəh., Məmməd Rahim, 4A",010 2524342,,,Bakı,Bakı,Ateshgah
Solomed MMC,CLINIC,"Bakı şəh, Nərimanov r-nu, Əşrəf Əliyev küç, 19B",Whatsapp:+994 55 330-10-32,,,Bakı,Bakı,Ateshgah
STARLAB,CLINIC,"Bakı şəh., 19A 20 Yanvar",(012) 431 13 14,40.414040871784415,49.810568453271884,Bakı,Bakı,Ateshgah
STOMADENT,CLINIC,"Gəncə şəhəri, Atatürk pr-ti, 254, mən 42",+99 (455) 7713281,40.678341,46.356771,Gəncə,Region,Ateshgah
TUVA,CLINIC,"Masallı, Qızılavar kəndi",+994(50)324-83-81,38.96886109983511,48.66984131918934,Masallı,Region,Ateshgah
VEST Hospital MMC,CLINIC,"Bakı Şəh., Şövkət Məmmədova küç., 52",051 2448449,,,Bakı,Bakı,Ateshgah
VM-DENT Stomatolojı Mərkəz MMC,CLINIC,"Şəki şəhəri, Vagif İbrahim, 10",050 2295535,,,Şəki,Region,Ateshgah
WHİTE ESTETİC,CLINIC,"Bakı, 20 Afiyəddin Cəlilov küçəsi",+99(412)496-77-71 +99(412)496-77-72,40.37898599511761,49.8719966300245,Bakı,Bakı,Ateshgah
Xəzər Klinikası – “Sahib” MMC,CLINIC,"Bakı şəh., Q.Qarayev prospekti 69",+994 12 4220310,40.40812889042395,49.946076612650096,Bakı,Bakı,Ateshgah
Zəfəran Hospital – Azərimed,CLINIC,"Bakı şəhəri, Asif Məmmədov, 30",0559099977,,,Bakı,Bakı,Ateshgah
“A-Denta” Stomatolojı Klinika,CLINIC,"Zaqatala şəhəri, İmam Şamil küç, 13",+994 242253260,41.632694,46.654681,Zaqatala,Region,Ateshgah
“A-Denta” Stomatolojı Klinika Bakı,CLINIC,"Bakı şəhəri, Xətai r-nu, Fəzail Bayramov, 1156",+994 12 4896607,40.38526638694531,49.86837626043626,Bakı,Bakı,Ateshgah
“Apex Clinic” MMC,CLINIC,"Bakı ş., Yasamal r-nu, Həsən Məcidov keç., ev 12, məhəllə 589",+99412 525 48 47,40.384106253138576,49.81140513216668,Bakı,Bakı,Ateshgah
“AVRASIYA” HOSPITAL,CLINIC,"Bakı şəh., Həsən Əliyev, 15",+99(412)-449-64-20,40.39836954511635,49.828386968469715,Bakı,Bakı,Ateshgah
“BADAM MEDİCAL” MMC,CLINIC,"Bakı şəh, Səbail r-nu, Abbasqulu Abbaszadə küç., 13A",(012) 539 66 99,40.35266165517742,49.81332293963214,Bakı,Bakı,Ateshgah
“BİOLOJİ TƏBABƏT”,CLINIC,"Masallı şəhəri, E.Hüseynov küç.",+994(55)532-89-88,39.03420552110638,48.658999770274455,Masallı,Region,Ateshgah
“BİOLOJİ TƏBABƏT” TİBB MƏRKƏZİ,CLINIC,"Bakı, Nəsimi r-nu., 3 mkr, Cavad Xan küç. 30",+99(412)430-89-89(102),40.40850604494676,49.81533131079815,Bakı,Bakı,Ateshgah
“BİOLOJİ TƏBABƏT” TİBB MƏRKƏZİ,CLINIC,Göyçay şəh.,+994(55)259-70-90,40.65286663126385,47.740178268478616,Göyçay,Region,Ateshgah
“CASPIAN İNTERNATIONAL HOSPITAL” MMC,CLINIC,"Bakı, Badamdar qəsəbəsi, 1-ci yaşayiş massivi 31",+99(412)-502-59-16,40.343403856716584,49.81013315469451,Bakı,Bakı,Ateshgah
“DİAQNOZ” TİBB MƏRKƏZİ,CLINIC,"Bakı, Əhmədli qəs., Sarayevo, 38 C",+99(412)-370-04-64,40.386395516371856,49.96355212614127,Bakı,Bakı,Ateshgah
“DNK” MMC,CLINIC,"Gəncə şəh., 20 Yanvar küç., 52",022 -256- 45- 43,40.67325022282591,46.35516911265944,Gəncə,Region,Ateshgah
“DOBROMED” TİBB MƏRKƏZİ,CLINIC,"Bakı şəh., 4-cü mkr-on, H Seyidzadə küç. 31/32",+99(412)-430-43-03,40.41172281791518,49.80376656829716,Bakı,Bakı,Ateshgah
“DÜNYAGÖZ” TIBB MƏRKƏZİ,CLINIC,"Bakı şəh., Səbayil r., M. Hüseynov küç., 39",+994 12 404 44 69,40.34944552605502,49.83585512799672,Bakı,Bakı,Ateshgah
“EGE HOSPİTAL”,CLINIC,"Bakı şəh., H.Əliyev küçəsi, 38",+99412 599 11 17 (1158),40.3992485719143,49.83544701079774,Bakı,Bakı,Ateshgah
“EUROMED” TİBB MƏRKƏZİ,CLINIC,"Bakı şəh., Cavadxan küç., 17A",+99(412)-431-95-98,40.41227592710815,49.81462895497823,Bakı,Bakı,Ateshgah
“F-TƏBİB” TİBB MƏRKƏZİ,CLINIC,"Tovuz, Aşağı Öysüzlü, İ. Mürşüdov küç, 44",+994(50)351-55-89,,,Tovuz,Region,Ateshgah
“FATİMA H” (SƏDƏF),CLINIC,"Qaradağ r-nu, Sahil qəsəbəsi, Dostluq küc., 3",+99450 203 03 64,,,Bakı,Bakı,Ateshgah
